variant,sample_index,domain,scene_id,scan_id,image_relpath,region_id,row,column,x0,y0,x1,y1,valid_pixel_count,boundary_pixel_count,weight_sum,base_primary_error_sum,refined_primary_error_sum,primary_utility_sum,base_absrel_error_sum,refined_absrel_error_sum,absrel_utility_sum,rgb_gradient_score,base_gradient_score,patch_affine_scale,patch_affine_shift,uses_patch_forward
base_depth_unsharp_mask,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,2,0,2,512,0,768,256,65516,19316,142780.0,76032.10991548578,76106.80913407801,-74.69921859223166,31374.491263946795,31403.118172672705,-28.626908725915,0.006646551260623729,0.0076892217712302684,1.0,0.0,False
highpass_residual,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,3,0,3,768,0,1024,256,65509,10469,107385.0,102631.14017579862,102309.98041776921,321.15975802940693,61160.68141926479,60933.98837471883,226.69304454596107,0.008508517172452516,0.0073633190836476705,0.18544027060903956,0.8249820510880062,True
aligned_patch_replacement,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,3,0,3,768,0,1024,256,65509,10469,107385.0,102631.14017579862,100601.4938962319,2029.646279566712,61160.68141926479,60360.17331850901,800.5081007557801,0.008508517172452516,0.0073633190836476705,0.18544027060903956,0.8249820510880062,True
patch_high_frequency_without_base_subtraction,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,3,0,3,768,0,1024,256,65509,10469,107385.0,102631.14017579862,103581.39101492286,-950.250839124239,61160.68141926479,62056.34332235351,-895.6619030887275,0.008508517172452516,0.0073633190836476705,0.18544027060903956,0.8249820510880062,True
rgb_guided_bilateral_sharpening,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,3,0,3,768,0,1024,256,65509,10469,107385.0,102631.14017579862,102662.61297856194,-31.472802763314505,61160.68141926479,61169.62050866449,-8.939089399706354,0.008508517172452516,0.0073633190836476705,1.0,0.0,False
base_depth_unsharp_mask,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,3,0,3,768,0,1024,256,65509,10469,107385.0,102631.14017579862,102773.5915209681,-142.45134516947417,61160.68141926479,61219.42659236834,-58.74517310355539,0.008508517172452516,0.0073633190836476705,1.0,0.0,False
highpass_residual,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,4,1,0,0,256,256,512,65536,0,65536.0,14956.142709264379,14957.133522473623,-0.9908132092439921,14956.142709264379,14957.133522473623,-0.9908132092439921,0.00030239138371819296,0.007733390657968924,0.6067296876653899,2.965906399025606,True
aligned_patch_replacement,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,4,1,0,0,256,256,512,65536,0,65536.0,14956.142709264379,14895.468334429665,60.67437483471559,14956.142709264379,14895.468334429665,60.67437483471559,0.00030239138371819296,0.007733390657968924,0.6067296876653899,2.965906399025606,True
patch_high_frequency_without_base_subtraction,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,4,1,0,0,256,256,512,65536,0,65536.0,14956.142709264379,14955.545239950145,0.5974693142364529,14956.142709264379,14955.545239950145,0.5974693142364529,0.00030239138371819296,0.007733390657968924,0.6067296876653899,2.965906399025606,True
rgb_guided_bilateral_sharpening,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,4,1,0,0,256,256,512,65536,0,65536.0,14956.142709264379,14956.18619670031,-0.043487435930343585,14956.142709264379,14956.18619670031,-0.043487435930343585,0.00030239138371819296,0.007733390657968924,1.0,0.0,False
base_depth_unsharp_mask,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,4,1,0,0,256,256,512,65536,0,65536.0,14956.142709264379,14956.302977281557,-0.16026801717673078,14956.142709264379,14956.302977281557,-0.16026801717673078,0.00030239138371819296,0.007733390657968924,1.0,0.0,False
highpass_residual,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,5,1,1,256,256,512,512,65521,793,68693.0,7986.524878071588,7983.961705406342,2.5631726652453373,7519.846055220577,7519.810807847932,0.035247372645700104,0.00551773288162325,0.008269878446648608,0.5242508728973525,1.9004769723116592,True
aligned_patch_replacement,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,5,1,1,256,256,512,512,65521,793,68693.0,7986.524878071588,7424.52725165964,561.9976264119483,7519.846055220577,6978.057015383469,541.7890398371078,0.00551773288162325,0.008269878446648608,0.5242508728973525,1.9004769723116592,True
patch_high_frequency_without_base_subtraction,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,5,1,1,256,256,512,512,65521,793,68693.0,7986.524878071588,7994.819672671072,-8.294794599483666,7519.846055220577,7534.771262437274,-14.925207216697437,0.00551773288162325,0.008269878446648608,0.5242508728973525,1.9004769723116592,True
rgb_guided_bilateral_sharpening,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,5,1,1,256,256,512,512,65521,793,68693.0,7986.524878071588,7986.460300180355,0.06457789123160826,7519.846055220577,7519.892262948567,-0.04620772798995052,0.00551773288162325,0.008269878446648608,1.0,0.0,False
base_depth_unsharp_mask,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,5,1,1,256,256,512,512,65521,793,68693.0,7986.524878071588,7984.785217836119,1.7396602354683546,7519.846055220577,7520.258750904477,-0.4126956839004611,0.00551773288162325,0.008269878446648608,1.0,0.0,False
highpass_residual,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,6,1,2,512,256,768,512,65496,14399,123092.0,41874.01484450596,41556.01395968195,318.0008848240159,19450.91908501726,19459.831949628006,-8.912864610747661,0.012029061508883453,0.017311839541558995,0.41872464158729134,1.0583027952673125,True
aligned_patch_replacement,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,6,1,2,512,256,768,512,65496,14399,123092.0,41874.01484450596,42805.035026681726,-931.0201821757692,19450.91908501726,21078.622005737812,-1627.7029207205533,0.012029061508883453,0.017311839541558995,0.41872464158729134,1.0583027952673125,True
patch_high_frequency_without_base_subtraction,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,6,1,2,512,256,768,512,65496,14399,123092.0,41874.01484450596,45856.413450135675,-3982.398605629714,19450.91908501726,21435.01289671664,-1984.0938116993807,0.012029061508883453,0.017311839541558995,0.41872464158729134,1.0583027952673125,True
rgb_guided_bilateral_sharpening,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,6,1,2,512,256,768,512,65496,14399,123092.0,41874.01484450596,41960.43140421071,-86.41655970474986,19450.91908501726,19474.983600396212,-24.064515378953267,0.012029061508883453,0.017311839541558995,1.0,0.0,False
base_depth_unsharp_mask,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,6,1,2,512,256,768,512,65496,14399,123092.0,41874.01484450596,42322.25960719958,-448.24476269361753,19450.91908501726,19607.579596188596,-156.6605111713369,0.012029061508883453,0.017311839541558995,1.0,0.0,False
highpass_residual,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,7,1,3,768,256,1024,512,65536,278,66648.0,80103.69266235332,80001.64987813482,102.04278421849492,78262.74900042167,78169.44191760547,93.30708281620275,0.006824279739594137,0.0031302254726699006,0.3241267698091109,0.5738342095030137,True
aligned_patch_replacement,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,7,1,3,768,256,1024,512,65536,278,66648.0,80103.69266235332,77601.80697895723,2501.885683396097,78262.74900042167,76035.72047373085,2227.028526690826,0.006824279739594137,0.0031302254726699006,0.3241267698091109,0.5738342095030137,True
patch_high_frequency_without_base_subtraction,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,7,1,3,768,256,1024,512,65536,278,66648.0,80103.69266235332,80287.98312370607,-184.2904613527552,78262.74900042167,78458.5876896357,-195.8386892140241,0.006824279739594137,0.0031302254726699006,0.3241267698091109,0.5738342095030137,True
rgb_guided_bilateral_sharpening,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,7,1,3,768,256,1024,512,65536,278,66648.0,80103.69266235332,80111.69228572347,-7.999623370160604,78262.74900042167,78265.75421034332,-3.005209921664337,0.006824279739594137,0.0031302254726699006,1.0,0.0,False
base_depth_unsharp_mask,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,7,1,3,768,256,1024,512,65536,278,66648.0,80103.69266235332,80137.7237625367,-34.0311001833788,78262.74900042167,78282.9750321683,-20.22603174662598,0.006824279739594137,0.0031302254726699006,1.0,0.0,False
highpass_residual,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,8,2,0,0,512,256,768,65536,4876,85040.0,27860.52295893362,28182.062591385366,-321.53963245174725,21662.952160591773,21660.381006553034,2.5711540387356457,0.011156618884891088,0.00822169419709628,0.36885492423654687,4.922473479011687,True
aligned_patch_replacement,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,8,2,0,0,512,256,768,65536,4876,85040.0,27860.52295893362,28503.470390824277,-642.9474318906603,21662.952160591773,21574.630261766535,88.32189882523576,0.011156618884891088,0.00822169419709628,0.36885492423654687,4.922473479011687,True
patch_high_frequency_without_base_subtraction,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,8,2,0,0,512,256,768,65536,4876,85040.0,27860.52295893362,28215.62344087853,-355.10048194491014,21662.952160591773,21657.69257798873,5.259582603042375,0.011156618884891088,0.00822169419709628,0.36885492423654687,4.922473479011687,True
rgb_guided_bilateral_sharpening,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,8,2,0,0,512,256,768,65536,4876,85040.0,27860.52295893362,27860.50749392285,0.015465010767337611,21662.952160591773,21663.000555134153,-0.04839454238226125,0.011156618884891088,0.00822169419709628,1.0,0.0,False
base_depth_unsharp_mask,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,8,2,0,0,512,256,768,65536,4876,85040.0,27860.52295893362,27864.461260168137,-3.9383012345200985,21662.952160591773,21663.203348310573,-0.25118771880158963,0.011156618884891088,0.00822169419709628,1.0,0.0,False
highpass_residual,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,9,2,1,256,512,512,768,65536,4872,85024.0,23163.953446851752,23148.647933541426,15.305513310326354,17436.249562373232,17432.047045543615,4.2025168296194515,0.008720588101663429,0.008774788245318086,0.6338573055456526,2.6046394412994274,True
aligned_patch_replacement,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,9,2,1,256,512,512,768,65536,4872,85024.0,23163.953446851752,22564.19377078364,599.75967606811,17436.249562373232,17383.915954047705,52.33360832552728,0.008720588101663429,0.008774788245318086,0.6338573055456526,2.6046394412994274,True
patch_high_frequency_without_base_subtraction,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,9,2,1,256,512,512,768,65536,4872,85024.0,23163.953446851752,23201.002409595458,-37.04896274370359,17436.249562373232,17438.957069725926,-2.707507352693387,0.008720588101663429,0.008774788245318086,0.6338573055456526,2.6046394412994274,True
rgb_guided_bilateral_sharpening,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,9,2,1,256,512,512,768,65536,4872,85024.0,23163.953446851752,23163.83768857952,0.11575827223579047,17436.249562373232,17436.303793532512,-0.054231159277491565,0.008720588101663429,0.008774788245318086,1.0,0.0,False
base_depth_unsharp_mask,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,9,2,1,256,512,512,768,65536,4872,85024.0,23163.953446851752,23168.833671261098,-4.880224409342336,17436.249562373232,17436.52046550798,-0.2709031347472429,0.008720588101663429,0.008774788245318086,1.0,0.0,False
highpass_residual,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,10,2,2,512,512,768,768,65536,7248,94528.0,12376.00154735411,12374.291551394012,1.709995960098027,8276.684293994556,8298.704420746528,-22.02012675197208,0.012959434245391005,0.012491631816217569,0.442867819959044,1.7430195092073055,True
aligned_patch_replacement,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,10,2,2,512,512,768,768,65536,7248,94528.0,12376.00154735411,11600.621517491329,775.3800298627798,8276.684293994556,7873.947765577072,402.73652841748503,0.012959434245391005,0.012491631816217569,0.442867819959044,1.7430195092073055,True
patch_high_frequency_without_base_subtraction,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,10,2,2,512,512,768,768,65536,7248,94528.0,12376.00154735411,13317.179047311822,-941.1774999577126,8276.684293994556,8847.308239391206,-570.6239453966504,0.012959434245391005,0.012491631816217569,0.442867819959044,1.7430195092073055,True
rgb_guided_bilateral_sharpening,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,10,2,2,512,512,768,768,65536,7248,94528.0,12376.00154735411,12385.838279185107,-9.836731830997802,8276.684293994556,8279.604907029872,-2.9206130353162365,0.012959434245391005,0.012491631816217569,1.0,0.0,False
base_depth_unsharp_mask,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,10,2,2,512,512,768,768,65536,7248,94528.0,12376.00154735411,12437.686981760628,-61.685434406517516,8276.684293994556,8299.189223614376,-22.504929619819194,0.012959434245391005,0.012491631816217569,1.0,0.0,False
highpass_residual,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,11,2,3,768,512,1024,768,65534,2020,73614.0,15809.626183364731,15822.726635644725,-13.100452279992307,14220.64208934189,14234.912558767135,-14.270469425243824,0.014929741892947835,0.004456500370384052,0.5627584221628825,0.9886883588120465,True
aligned_patch_replacement,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,11,2,3,768,512,1024,768,65534,2020,73614.0,15809.626183364731,17423.05158456459,-1613.4254011998582,14220.64208934189,15079.872418078307,-859.2303287364143,0.014929741892947835,0.004456500370384052,0.5627584221628825,0.9886883588120465,True
patch_high_frequency_without_base_subtraction,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,11,2,3,768,512,1024,768,65534,2020,73614.0,15809.626183364731,15835.20511511919,-25.57893175445769,14220.64208934189,14247.649399754477,-27.007310412585852,0.014929741892947835,0.004456500370384052,0.5627584221628825,0.9886883588120465,True
rgb_guided_bilateral_sharpening,1,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040.png,11,2,3,768,512,1024,768,65534,2020,73614.0,15809.626183364731,15809.687484241014,-0.061300876282347594,14220.64208934189,14220.636231050259,0.005858291631249485,0.014929741892947835,0.004456500370384052,1.0,0.0,False
